A,B,C,D,E,F,G,H,clusters
10.91415206059897,1.9247072747898275,-2.4387531684943267,3.503570818765969,-0.09848867921116417,-0.825847328675994,-1.6026521080808627,1.7977116593206508,5
7.366252670307655,-0.026689783299941663,-0.9915033874341944,3.8754831656068456,0.052999895094364674,-2.697518360541164,-1.8609377006682357,3.696437243136951,5
10.194450884452834,1.722915554744578,-2.0697543988052645,4.01432211018541,0.25661036908534585,-0.8305626871719181,-1.6434132948917655,2.3423372162397875,5
9.788199588196065,0.6256322286874236,-2.980968570843257,-5.638073396278605,1.726222791074557,-0.8576046033028515,0.1741444935275781,-1.3889675071158796,3
9.225221081596178,-0.21351645791569365,-2.9439370738138235,-6.733823365464018,1.6118150512542815,-1.1224209092129835,1.1716346226723908,-1.2463624339595396,3
9.174253715164825,-0.47577660975515057,-2.6314193798468417,-6.90551306628543,1.248844881516572,-0.7701435804722205,1.481174234537934,-1.4261963311543748,3
8.876941601488074,2.4314372875471975,-2.3233219186700786,3.5217983010562777,0.2927863612972296,-1.101883395877932,-1.5400138299423787,2.5429233510939655,5
9.8963135927244,2.2247844044470924,-2.246209327893045,3.9528174127978772,0.4368017953827381,-1.5257337030731837,-1.6125587414064464,2.870894314204286,5
6.667911696406549,1.373052914596657,-0.7069668209352137,1.714588684855804,-0.7883437312043915,-2.26036615089314,-0.29087436773477504,0.3492380135007093,5
7.464023181430659,0.25012886348409186,-1.1719660231599016,4.279141096817292,0.4075972471198443,-2.7374947291230587,-1.7372642121962925,3.925953397706983,5
6.657867236204472,2.0963726586503024,-0.7399580366780819,1.0816316457070554,-0.8240086454801361,-2.4095861303034627,-0.686446477113507,-0.143362653332554,5
11.605822441850492,1.6627740685359886,-2.2568597637565664,0.9414351195015744,-0.5142451061222575,-2.5234175716947442,-1.598168716826747,0.5491058262052744,5
9.262763155176867,-0.11513213316993756,-3.14581166324664,-6.8027742475696025,1.386847533632223,-1.047467082360933,1.3369336084639263,-1.1411936743746636,3
8.895764268351272,0.1866720892482212,-3.0314190764913604,-6.970287137677838,1.440566260731489,-0.8145298292670939,1.4494506303080006,-1.4599820602944784,3
8.966336598144533,-0.25942014450392353,-2.896848532864442,-6.959591826024372,1.2955852234873575,-1.0430908922571314,1.4013714370153265,-1.3120723085782962,3
9.278212192347915,2.922195210320963,-2.839236430030872,-5.103764552355928,2.008770465727356,-0.9844844579134618,-0.5183277174146026,-1.4339519707167994,3
10.233009923921875,2.1969856944779638,-2.0513187965405377,4.030448651637291,0.37367988230898413,-1.3860893763159785,-1.6226999257320085,2.9281768700483584,5
9.703128451817522,1.8658890735940201,-2.1858398355272426,3.8617429217251575,0.1554486283633782,-0.9115100274650222,-1.3806690601082132,2.138696367187215,5
11.09100097544115,3.0797013138592395,-2.730641921044375,1.3757156034864246,0.19507617582746709,-2.5243443336237736,-1.3269575337263582,0.8993957233408375,5
10.470784695853734,-0.2841209262653389,-2.8268238182797827,-6.166568155730585,1.3281525375352927,-0.2843394839271097,1.1911237213774943,-1.06424176027996,3
8.848742744598006,2.6881104122659307,-3.3641810854262006,-5.8827461725512435,1.9197897290606685,-1.0479298512638198,0.01866326902225955,-1.5400359335465235,3
8.993579502714264,-0.14725171836092898,-2.786241479112465,-6.92999912241801,1.412009972145763,-1.05510046168755,1.440375624184957,-1.3569195475558318,3
10.925588680807591,2.16171909269183,-2.495435352490224,1.892969969972616,0.35753961578003757,-2.8665396222463175,-1.6499634295984886,2.1250084508824143,5
5.540315165795351,6.628710459449222,-2.6218395734594098,-5.320987292338506,1.9397952811351857,0.7482975440260846,0.24880964835817113,-2.448124005006641,3
9.254354718362576,-0.20356392256372263,-2.9895356020125003,-6.826274679932334,1.3874306136265024,-0.8068434909983263,1.4763277964077435,-1.2592565886219236,3
8.977389431567538,0.7553766117451177,-1.3987494125333257,3.8164236207387536,0.24908423950942132,-2.53887515788472,-1.6970712183489365,3.622555986244049,5
7.322154994421028,1.720727810943298,0.5457154659058991,0.30095144973938426,-0.9442218168682939,-3.471251639234675,-2.526973229939108,-0.9041821313334645,5
12.06781513274953,1.9045959744231709,-2.5469080977476524,2.4343762286650414,-0.0721252110967823,-1.4954445518079886,-1.2128935656100064,1.4520336180606823,5
9.203889254713463,-0.31624938112909834,-2.725104029456142,-6.823420008691266,1.3691882399975204,-0.9556413868521798,1.254266478980714,-1.1733134448218976,3
12.591998157123415,0.37330961809209173,-1.6923629068087882,3.068991375655314,-1.2000209067116667,-0.04466881888995601,-1.071762513969924,0.28761401277706083,5
10.529980281040112,1.6926400978529141,-3.250090401197837,1.7892589766048912,-0.3929140494246424,-1.7181724878710556,-1.570813892752641,0.9289743862162789,5
8.936851603925218,0.20904021266443087,-0.8809153526785214,4.908718685639609,0.20820215628200459,-1.6327011650717929,-2.046817819896449,3.6385940105990358,5
6.787221768165401,-0.26035847387246475,-0.6579062361366153,4.736915044411565,0.16030351529360207,-2.2324443231355167,-1.7418267658174003,4.067863521253215,5
10.828525400788868,-0.8310976290307811,-3.1750996007327226,-5.954224195336856,1.137391225191344,-0.08282601742930676,1.0457328812293556,-1.1507380446773565,3
9.454355340329295,-0.4950206830031924,-2.74350790096818,-6.732758880204497,1.581213576448691,-1.0821452157293643,1.193589690333024,-1.297337661092144,3
9.15451690766113,1.8131370652558936,-1.7901829148061086,4.5286383944071655,0.1760023937844103,-0.5835977245033616,-1.550177099989199,2.4101879472984633,5
11.785286724313469,1.7975040430638007,-2.9586122862415047,1.172668827571121,-0.6025034610164061,-2.171552725556171,-1.2486157044431807,0.15613986464791785,5
9.584835732712133,2.3491794443278593,-2.245268336747191,3.1202236518801802,0.1617811001212208,-1.4017043628330021,-1.7017934956614884,2.1415283753059127,5
9.00240705910826,0.15011848974744751,-1.350637901616681,-4.761906431289449,2.062244167229376,-1.3646150369570151,-0.8433827644348849,-1.7465485633825184,3
9.261925308072868,0.16916431988228056,-3.1948163565105,-6.654657871187796,1.4377864910217288,-0.8403685025743701,1.3001848216813385,-1.429371626181038,3
10.259133253999867,-0.5508748677259344,-2.9708929221303517,-6.221242339392446,1.3336850064671495,-0.3733361058603208,1.3771448014356076,-1.3132287109792222,3
8.805735302654504,-0.2316753577443884,-2.8200526822375203,-7.025456641806674,1.3631149524004866,-1.0067290011543137,1.403247536222584,-1.1791064085993246,3
7.70504408230434,3.6571474321164663,-1.9805893829007064,-4.972786014070068,2.8554516288775904,-1.2635314957707275,-0.4758083068415159,-2.2247784425877843,3
9.614391121159723,-0.7227993012796913,-2.7156946056531166,-6.735398892074288,1.26574535409575,-0.7590792808682071,1.3611731626572074,-1.2461614556098342,3
9.348362110966761,-0.29123171576239365,-2.770074304754038,-6.796090093684911,1.434875434627386,-1.0676799445564955,1.436720364481061,-1.2871025525450461,3
12.18544338259802,-0.5530050504927492,-0.90765817021879,4.078776083696523,-1.9264902116653102,1.293054304553275,-1.3388927310747636,0.2640134212344752,5
9.01362386332367,0.2838030943582574,-1.0596915143774848,4.542646812484181,0.22207569427533264,-1.9793433400549427,-2.008550220894564,3.586162849774077,5
6.763817831918795,0.16186229480534217,-0.8445285074956949,4.04430023403083,0.3000585044244352,-2.9622979309269932,-1.7524944480911666,3.871364722295656,5
9.103104709305905,-0.3779694300402289,-2.5741315160480984,-6.99575231994897,1.3864235194149521,-1.0176059676845037,1.461033409713049,-1.1729390067876986,3
9.900911453403683,-0.11711537633906324,-3.0803349000667994,-6.171997231310456,1.4820577824663232,-0.7550446766091664,0.750185067527289,-1.2596751531580128,3
4.263988971085465,-1.0743925366556217,7.464490802822072,-4.311129330134508,0.22975012853886825,-2.139312842475865,-1.697300360626471,-0.23290165493542955,4
12.284031797365815,-1.135071493309306,-2.5677684198843997,-4.674646227438001,1.6608185200725822,0.09625652919819098,0.7903724422451224,-0.16207473756001645,3
8.551753164904966,4.014924408591828,-2.3319307258986317,-5.162846710310187,1.642965523909092,-0.618413347870867,-0.5216661664819733,-1.8911840663074244,3
6.8161605846302225,1.7530822144167977,2.26931690439382,-5.3515962362573655,1.5545719370673876,-1.6968380165733317,-1.4833279271718867,-1.459509943467892,3
10.604877486800335,1.9134648429012309,-2.6045376975370296,3.247315044466854,0.2153091506161949,-1.274744454703526,-1.7006905135325934,2.052495659440369,5
9.479628246390154,2.424553076282405,-2.4880595209128544,3.46389527268567,0.37130946008896515,-1.5464442480580414,-1.6878195249759933,2.5492030049934002,5
10.37612298126514,-0.662996037096196,-2.734829693529408,-6.127909785414842,1.3115591655818912,-0.26648666034251545,1.2618857749428178,-1.1712400500941826,3
9.869775022284601,-0.48814000958357484,-2.868775520116768,-6.357159446399562,1.4688920329611659,-0.712908156411992,1.4947514510285929,-1.5174014577514563,3
11.04568089703347,2.036864830661538,-3.006926763022687,3.107537316132111,0.08993350109806406,-1.5659464622753756,-1.4449153403297417,2.2915726136254886,5
12.51562924098976,-0.03588829305579057,-1.7295044832155093,3.4214875734011927,-1.3291364970001296,0.2422368214450805,-1.353867437122903,0.24094645944074386,5
12.612558322996948,-1.3267772550143766,-1.1680271464977212,3.1389106832633384,-2.4207952663557384,1.756554776898785,-0.5363611761499929,-0.876045194033308,5
5.181882547022358,0.6121483677730953,0.48985929663411704,2.8766386524861645,-1.0206476401340998,-2.8713193460757926,-0.4100316390214962,0.4480758526400715,5
5.752932567735516,2.607288066781356,2.3517361636349494,-4.3303429104619475,1.4554720446764005,-1.215026860456994,-1.8712093770834544,-1.4219528554684135,3
8.215511279496509,-0.026285503865611452,-0.8735683353684145,4.95192089556902,0.12851468871543298,-1.4337160660095798,-1.906908268577302,3.5569784397859836,5
7.428218956494557,0.035247839676656886,-0.9579869075573738,4.31292959323835,0.31016392666282144,-2.5501274110542016,-1.8219480141985198,4.125177236264637,5
9.021746700701227,-0.4242793605776763,-2.859814497552273,-6.828186983226113,1.3998848272323334,-1.0026753060719182,1.4547887087685432,-1.3691536933948512,3
8.72128794598552,0.2844649545283972,-1.2900966257193909,4.327704519558991,0.4205995801745726,-2.193299480798912,-1.7891048888056997,3.633725561735164,5
10.797845118560716,0.23682870421590146,-2.6250022102106714,2.6331611346229815,-0.6054354149782392,-1.1542630742943434,-1.7015012082714984,0.7614328278240513,5
7.049655424089683,-0.01847580046508227,-0.9724849799795898,4.45800202790283,0.148045459722155,-2.6124256624038624,-1.8580739782698041,4.193528126740902,5
11.748662339063673,0.8362762048504572,-2.59564704094628,0.4696242816354577,-1.0494069433894544,-2.414038443556414,-1.0437782575328058,-0.14487621032236167,5
10.72613433031974,1.8785896330357295,-2.3197379793674915,3.304930134916681,0.2642490544209128,-1.4540013152837734,-1.7606315014087952,2.1885021857011853,5
8.810661346638211,-0.4266185020183887,-2.977642065769588,-7.021910061385671,1.3922957933495863,-1.0961920548878363,1.5875150553423505,-1.1990623507413696,3
8.305462604236743,0.04429671603951957,-1.2295282608985694,4.69591801378251,0.2702688791220656,-2.03736332312334,-1.8931170945411555,3.774344028415607,5
10.446951982258811,1.3991526875148177,-1.911563983799892,3.944378251095471,-0.15924740001607013,-0.29192860811794863,-1.5514446497726238,1.756983993793047,5
11.413871538803049,-1.2656991471115622,-2.636051693241584,-5.578896895492318,1.013054022761656,0.4473163225948981,1.129524677172734,-1.3180744272539637,3
5.912415552166656,1.4923283067573316,-0.8777846963295907,1.2779383790602525,-0.9167603432590752,-2.0623202261119755,-0.26006992363378933,0.12164834371490961,5
9.419279614218247,-0.4500748600183714,-3.0169970265507358,-6.647831008512296,1.4300387693471115,-0.9105202294841193,1.2894271052004487,-1.197418341579665,3
11.127080837059601,-0.7242225177067739,-0.6519652440562027,4.75842906917076,-1.943396001885502,1.7723784351672247,-1.5190111931992742,-0.18398120106578023,5
12.05453855982301,-0.33368389318731767,-1.1431504034704283,3.937624000840216,-1.93079069510627,1.4586573402206702,-1.2414633593761706,-0.34279593600640823,5
7.1292920222776095,0.1772715828217233,-1.1771827221515412,4.0289471186523,0.09646961613708227,-2.554202136361977,-1.7881425192888154,3.783339211839539,5
8.928785365489313,-0.2884515920874823,-3.2078463286578405,-6.782436526528657,1.437412018248727,-0.9566041297239273,1.4111335420794087,-1.1973831899733063,3
9.21884828711418,-0.20639840414699956,-2.6634128907972285,-6.896938437192943,1.5952190718472323,-1.129962121757126,1.5103665846803334,-1.039157306963241,3
5.177718809541427,0.43343361389220963,0.3906310771720544,3.0897983792254027,-1.1061407136459636,-2.6074206142076575,-0.36753656423965547,0.5299837774232017,5
7.416980950954501,-0.032786735055239026,-1.0486759486369237,4.290376674898472,0.27262365642263897,-2.6409789392492384,-1.7215785484834012,4.13831602489454,5
10.324990342609135,1.5743887499885294,-2.0628624221605483,3.8632273069980108,-0.012221407423779734,-0.3416062628931343,-1.8802943454640968,1.894816240418463,5
10.439276380239242,-2.048978149044993,-0.052964794130457904,2.6171811648170684,-1.0997077976478455,3.8208574951988905,-0.6113213103568289,-0.8304006625639375,5
8.698121882532929,0.024553544771264,-3.422803066444096,-7.042130295698233,1.4821952465464503,-1.418289894362106,1.379065750649057,-1.143006187165649,3
9.058506829491296,-0.20420080457737338,-2.925465942943247,-7.031276746763597,1.448292727371098,-1.1334842790031925,1.2789743691068136,-1.1260999904299847,3
9.25044916278772,-0.6205377889846905,-2.8281788940074004,-6.77499355516053,1.476433089440325,-0.8846477569188623,1.4588260388085132,-1.3001021585035837,3
8.568517794416561,-0.6866209198472907,-3.3506856235563482,-6.981749592197148,1.46738014390983,-1.254898528110909,1.5178493110944622,-1.363171133902049,3
9.171739714146394,2.55917943904712,-2.1610598886716343,3.3328122835717475,0.4840450787547229,-1.767995006271081,-1.6047977976462704,2.477445672812357,5
11.706594359332861,-0.7762797607111417,-2.9119754761023975,-5.456351479973806,1.5723408589412453,-0.21712315780476815,1.0301490643710087,-0.381475768841813,3
7.6348417879980515,-0.7064281021769622,-0.5237545295912363,4.898790514770227,-0.2696361144100122,-1.6830516541522413,-1.8472554834159167,3.3594364232314526,5
8.815695136913114,-0.4620202055780142,-3.065380424371194,-6.992600017473314,1.2716078902074057,-1.023736883094887,1.5722594642615857,-1.3054527389520545,3
8.805604803395436,2.609957807810605,-2.2446034983887118,3.586880441093328,0.5841690112053524,-1.4834810605653497,-1.3382504726389581,2.533879338605455,5
8.693671104002954,-0.5564094557020592,-2.7635706073962782,-7.162866373446703,1.3244944737212112,-1.216761097060672,1.5501431868922235,-1.2021852540603684,3
9.908923038281833,0.26490071706776575,-3.0241033596958147,-6.135470409202673,1.7861100033422874,-1.162977242096687,0.9620807601848855,-1.1554402277796392,3
9.448689977080104,2.4612388485018233,-2.4791254230119106,3.2360272849135385,0.458384669846791,-1.7894406651995116,-1.707885341005302,2.339077496826757,5
9.707535454739233,-0.3783721105138239,-3.0264888353062362,-6.570707749573317,1.4370525363515698,-0.7227379399310487,1.2828154410456367,-1.1358672158511527,3
6.59605096774437,0.6465383770852814,2.1014161451596047,0.2503191233132844,-1.2587848439760878,-3.2601215383109037,-2.660982155587976,-0.9759861194205214,5
5.143761108061192,0.5980340379334463,0.2609544630380748,2.9370405519920117,-0.931341921290799,-2.8162020512253556,-0.5743178505395791,0.6732768016183496,5
7.9734152865686765,1.990233193597416,-1.1168568911025167,1.3849734160665392,-0.11227062841941456,-3.0487612317665955,-0.6795813034491501,0.7718928650951222,5
9.377946205107623,2.6713962305931194,-2.4288141810506754,3.6512077519272097,0.4792382103265022,-1.6924854637029316,-1.479942192893251,2.8507922576977087,5
5.660056563359754,6.254996624359949,-0.766899431572049,-4.58089278423309,1.17015960546974,-0.05367760327577075,-0.9742564840456696,-2.3525306846594196,3
9.676834007490529,2.318638473422574,-2.679850461458639,2.9712198303736694,0.217444949595441,-1.6501129529157121,-1.4759611038994034,2.1795483366800643,5
11.091729997293761,-0.7982076557483363,-0.589148191699087,4.817478031333882,-2.067322719778831,1.8615120867537676,-1.3228260358145716,-0.08384725479222219,5
11.461357501236945,0.6933882734234008,-2.410980367092464,3.08155206904983,0.29701706874376593,-2.1877960338884987,-1.5905759327678763,2.75344726407307,5
6.252115790861266,1.2057565174156937,1.292287065183185,0.6042035743281299,-0.939401003861893,-3.628505776840238,-2.6050682171617656,-0.9039988326033005,5
9.671945844606165,0.04528455582838439,-2.6899819733097057,-6.855279654989805,1.4343020906726114,-1.1529111573722215,1.165313969516157,-1.209726135237724,3
11.074290308361865,1.258949173672166,-2.872650384342136,1.0070442739478214,-1.0059421584305022,-1.3268590774397258,-1.1519747701283207,-0.5057372326929894,5
7.870944212916063,-0.47196939318412723,-1.0284643536716196,4.601173439528274,-0.06550753682390234,-1.8908953712893506,-1.78587781508277,3.7709827528825817,5
9.29863749235777,-0.2019181466219515,-2.9858716046326497,-6.736880203251514,1.5873173151126312,-1.158539318311994,1.383513615732967,-1.1686987293728712,3
8.550716196522085,3.017760233124155,-2.5926171222201657,-6.088274543901828,1.7037973138186546,-1.3880984927288655,0.23917766631840323,-1.8830381346567748,3
9.20237407352308,0.48145613653411273,-3.149352292044437,-5.431028824912428,1.7587715858404922,-0.6501632262835866,0.3783413983635584,-1.307914194655559,3
10.634359130365263,1.9106922598801652,-2.3751091478653468,3.5878388088001394,0.34363557779872494,-1.4581244558433872,-1.51374802969459,2.2882778485717647,5
9.09833643923397,-0.2620992151781656,-2.732624350063621,-6.9361128083527674,1.596335764705251,-1.188121707246837,1.3901448157921352,-1.2216804628848374,3
12.09711607034277,0.5430766207963653,-1.5654659992633608,3.8306916828564743,-1.077871999015982,0.09321637513534398,-1.570284181782107,0.43138098678364933,5
11.811612622590552,-0.8650083325078485,-1.0326072571343066,3.463597068706451,-2.4805641938736547,1.8134757744871315,-0.9146389093461297,-0.8682168207661429,5
8.631997365419473,-0.7050748987155409,-3.114528268888484,-7.01762599467888,1.3591552187007696,-1.1581173449796438,1.4625976494226083,-1.1569307817941734,3
9.421830929109845,0.379007467273676,-2.5994659347445106,-6.120668585198995,1.8115090015846338,-1.478558533145593,0.4475458781592969,-1.3993199452023488,3
7.143752203060001,-0.08036209081915793,-0.6667498022988803,4.518651426331631,0.31250353475999176,-2.4969722600887243,-1.8489840536653919,3.981953877044993,5
9.911468576523644,2.104154189447589,-2.3527378911794896,3.872282587868969,0.6845080262469646,-1.7004419754584195,-1.637383716819444,3.0011771208668536,5
9.360025264802056,-0.2763699432714361,-2.8305391115695566,-6.892374781817635,1.2795797546417282,-0.8176921621338593,1.2175646066216461,-1.2999903681762792,3
9.319524414842686,0.7856786439520212,-2.17742374459356,-6.2960455406857605,1.803140641967003,-1.534951944501656,0.4713821119118411,-1.8537662390016856,3
12.194132780791946,1.1842646212728587,-2.9274374123003066,0.520852254928529,-0.9540280372410238,-1.4914541524905063,-1.0520183864338897,-0.043263276762096674,5
8.694667773037631,-0.7489106012552498,-2.754413406134707,-7.046910284302268,1.31325409107721,-1.1179301814174307,1.633455906642334,-1.1690455121911,3
9.404634191725473,-0.0939087435929714,-3.0540469999879534,-6.527768133054042,1.4853951870414461,-0.8738668213365963,1.2797928768332227,-1.4244775538253724,3
6.680125902917484,1.3622890105304144,0.8954473941855633,-5.205001719378656,1.7391199674142173,-1.6578730785346272,-0.9532140100871294,-1.248192626428481,3
8.843470654657821,1.164032879642326,-1.7049716195009568,4.564935891652659,0.7978695737820497,-2.2989880368122995,-1.9432905846200517,4.054472038281016,5
9.901671098747213,2.1653873250938456,-2.210423931743866,3.6054640784843,0.4434035573425305,-1.6202868841252918,-1.358857239576687,2.6855524537051028,5
10.503985849506176,2.0941742319841756,-2.97622658941526,2.759386395820313,0.45172105787013966,-2.012423426511183,-1.4801437359331198,1.7965416172084632,5
9.79720167556885,2.0598611975747425,-2.272526531531958,3.908066860192814,0.06697985675515213,-0.6234153542640378,-1.5468967418563677,2.1948508105369977,5
9.612108311258172,1.2636484562020946,-1.5498022503819668,4.72979524868083,0.8459702017438343,-1.9058851675049346,-1.9426846766414598,3.6390886764785084,5
5.866921648688973,7.120120365333555,-1.1969733524836923,-2.82609079558208,5.044225130502009,-0.12405515175345717,0.2580715366281364,-2.2699944439209556,3
9.351317650027239,-0.10196674884536891,-2.6927662281664486,-6.8815968758105885,1.4730470629395822,-1.0573359910754943,1.3630327035568113,-1.1146680214981282,3
10.316442083619256,0.1535047963725044,-2.587860784116514,-6.584011434367163,1.5374608924394861,-0.8414479741006194,0.9599096718450817,-1.2563492093838857,3
6.869962530188305,1.3949832441418912,0.9042979493506176,0.6126148463071902,-0.6950138656041807,-3.741264757509437,-2.8319988912753433,-0.6659327664079085,5
8.95918680932363,0.32991032624793964,-2.8636096478463835,-7.011887762928575,1.311766888034298,-0.9507171387774892,1.4307676318819582,-1.4172201173494128,3
9.319291977919036,1.1754221540078795,-1.9169339500541172,2.817111561482839,0.013042998697919575,-2.5584068821425845,-1.755986718992047,2.315439983528539,5
8.21754959955349,1.6716766298715329,-0.46159357499288306,0.8073132575478782,-0.41468663185269,-3.445126228647939,-0.6546690465684458,0.25707896724547946,5
7.780484873031528,2.736611301296975,-0.4437555703794417,-6.027257676477945,1.5345494889234481,-1.5981187821694525,-0.8212378702504457,-1.7428428168790904,3
10.187443659702183,-2.3686732888820714,-0.01039284694279921,2.791371583779272,-1.3628080760737449,4.197467948552668,-0.42365475406078823,-1.0630459827650265,5
9.924455568119322,-0.3948557411617108,-2.971492389252602,-6.491214336139328,1.2364468046179047,-0.3600664350173957,1.3182941680239282,-1.3561631320349326,3
8.910329796583751,-0.41254181633819786,-2.986095676668138,-6.953494720074291,1.3276188834103915,-1.0720494211550362,1.6504682652181408,-1.2520458554344283,3
8.928020750165215,1.455937987291404,-3.3967221457142003,-6.86338378522113,1.6819606231993867,-1.1685499846167031,1.1059236052691692,-1.5548721374157428,3
10.628315367093597,1.8872965426659911,-2.189171218611561,3.810557665385758,0.3029663134756376,-1.2357731566656636,-1.7157276529603627,2.2948573335655817,5
8.730386442089365,-0.2902978660756829,-2.9547371146454027,-6.966322936511617,1.393530218768585,-1.117547392595863,1.544437631405441,-1.0991098647902224,3
8.80855364050806,-0.3431130602544545,-2.774431528169169,-6.992170925400434,1.366735860059374,-1.0168993635796848,1.5301694494072446,-1.2137911112378716,3
5.338047505890473,0.9007498068120338,0.38964701457584394,2.537286383522799,-0.9565744122811931,-2.9835878609811957,-0.29592261558769584,0.3442354246817072,5
7.120193195020865,1.2936180441786886,1.5375704584527115,-0.1564902418520492,-1.1494828533597639,-3.787807146238667,-2.6386068622925904,-0.9071129571664256,5
8.783767682273956,2.433502969656301,-2.1539528078441394,4.048757814610619,0.539253872632474,-1.4981735905294984,-1.3837547034093411,2.870529339450152,5
10.431067212616542,1.831421381734235,-1.4915506977648725,3.891057517810814,0.18994912658828914,-0.5863124859160145,-1.8039011436446852,1.716155635373232,5
8.140523741029757,-0.1679671203896418,-1.2154196399533426,4.423905354886473,0.09277006955965666,-2.2163369423652077,-1.8498861775712023,3.4233020722597787,5
8.880777179478768,-0.24316833742087943,-2.5963644546995046,-7.0850909327692735,1.2949019041855583,-0.9187847107784822,1.4525582406136444,-1.2145579548650962,3
7.365475427344751,0.05700960166529808,-0.9512481776515745,4.249105154473406,0.2893901691717726,-2.4993808245942257,-1.7442382584245617,3.9515707229934094,5
8.048036316122579,6.176409270441879,0.6611991530980572,0.47893980738558933,1.0561697455229502,-3.2189284276357273,-2.1114365599282747,-1.5391174575548148,5
12.068069005315545,1.2014038042351591,-2.621422560979942,1.9898779336891312,-0.6573739124472958,-1.571365618101454,-1.6275587699358214,0.8793077502426923,5
9.072893821351983,-0.07628779301403775,-3.0258386794521313,-6.919754798165679,1.4965527882911582,-0.9358840756291652,1.4535590898885191,-1.1935426886036982,3
8.422745851139851,-0.44039854875183004,-3.5849140005004205,-7.0152432673146174,1.4229606532436272,-1.1743563246803568,1.410196696619031,-1.272249444948236,3
6.657871937355366,0.712858718238656,-1.5082822861866596,-3.179741959690148,1.855842465290803,0.011786824779969375,0.5404061724055537,-0.7548651123776173,3
9.643494325956464,-0.4200599208562025,-3.016881675195855,-6.6348611717798835,1.32180602016373,-0.7834088276608212,1.3686639045746067,-1.278973814833615,3
9.404640849228077,-0.7894391657818159,-2.7942568969033834,-6.676595365802322,1.1907384881498135,-0.4460868383596238,1.4889149350552524,-1.4170476449712923,3
11.131010311255396,2.341725013950491,-2.6463701869038516,1.699502017881211,-1.17000772490445,-0.5814674859910101,-1.5229454444501194,-0.5327234951409141,5
9.988663790126704,-0.747124470406137,-2.9204594674205673,-6.456197931600983,1.610898380027272,-0.9996233085663335,1.1673389905110563,-0.8695958253293712,3
12.569680512670564,1.697354175628077,-1.901906722871878,1.7757175529890967,-0.5595398365739518,-1.7434211858644515,-1.475137865809644,0.3709090114444097,5
8.923888840203368,1.8598659047929849,-0.37076633585706326,0.06035917369737962,-0.7978182363707441,-3.5584531609771326,-2.550320015554071,-0.5903950562957951,5
6.972504514465053,-0.16915113415412328,-0.745556311130755,4.634181231918334,0.24399736467111122,-2.3292653250071784,-1.9237976051564474,4.051032543598865,5
9.334159551428971,-0.34577569949182513,-2.7216142235062426,-6.8976676936912495,1.4691016608004588,-1.1778837384556464,1.5338063780372415,-1.1777419077064017,3
10.31474630729945,-0.5849567966800836,-2.7748320301046587,-6.373715879487115,1.266177059024995,-0.3386459415101006,1.4014967363745992,-1.2817731156100487,3
9.540897863802055,-0.4638549550942036,-3.0400305435413286,-6.714082416526358,1.2727998014339748,-0.6690688794035976,1.4091456754544833,-1.093068518727793,3
12.081764682090647,-0.6427563520240259,-0.8944180174076233,4.536553354243716,-1.8134437066523241,1.464279525349523,-1.3064787538561962,0.11682122640554789,5
8.340244825390917,-0.3032063441429447,-3.0179099497635433,-7.2165878052970545,1.2807330045979386,-1.1843087803004386,1.6348998215940267,-1.2857815875505643,3
12.220549121276635,0.6093895531778564,-1.587138874598958,3.673093106024472,-1.045174032399499,-0.0678289943723149,-1.225202971289944,0.5348041294700644,5
10.184161151648086,1.7225944485137694,-2.1379805455563354,3.996085298408506,0.28698932210734274,-1.0451435597021934,-1.7143555164246176,2.5044169315624383,5
9.23780244238262,-0.4907795192984164,-2.6134487655258027,-6.871669682291264,1.4945821613523915,-1.0442541999324337,1.4305834787053857,-1.3081960066979141,3
9.430626394601363,-0.44630581989325274,-0.7777036741468639,5.171455781251412,-0.07492799331824607,-1.138131867952036,-1.763095676766268,3.541302008432161,5
4.971862557941924,0.6167566939161152,0.625244002725463,3.0511682517914704,-0.9443002042899544,-2.8763889795645508,-0.47778051868448784,0.6154540124431811,5
13.202153619756835,0.8868145246971867,-2.6022846748867785,2.4511963291251235,-0.655751824997908,-0.5106114864055775,-1.281664421099916,1.0376174542398486,5
7.679557015926989,1.5593972466776453,-0.4659741655092984,0.8071261592220027,-0.6100999033500836,-3.145917357497106,-0.6335652890426047,0.45355070872794817,5
9.478183979286193,-0.3055838223718801,-2.8120894086434474,-6.7434960881091275,1.4188259028044323,-0.8010870747865941,1.4013575384415218,-1.1778674000679659,3
10.117207298196355,-0.23751835200530705,-2.943214497801418,-6.22320721965897,1.6132226071287816,-0.8958794179605385,0.634126579790695,-1.3056922871655658,3
8.844232189642774,0.8460546497212323,-1.5309248726640607,3.931075489764743,0.6276325100873846,-2.797275870508437,-1.8283534432222894,4.107977412655909,5
9.797320981881029,-0.2573204936306448,-2.751260545891248,-6.663183204643893,1.26552689830627,-0.6577812248866344,1.3766804004830477,-1.297192602347164,3
12.62768913536225,-0.9101268994115066,-1.0171002509244675,3.90996644507117,-2.046321477003334,1.2889931254794773,-1.101374890623652,0.014854840455513541,5
9.230342666225864,2.2020012223419987,-2.33419427492697,3.833016943508279,0.4793867590913931,-1.523308960222563,-1.4260973352732866,2.603608759992215,5
11.295853762410868,1.1502556507796986,-1.9238001036923438,4.050267393561426,-0.47250731430272797,0.2633487087671526,-1.4319508712885576,1.5226836749180601,5
