,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
180,0.22407931,0.051478684,0.3033269,-0.7607897,0.3164347,-0.09126238,0.013662276,0.14067048,-0.25591716,0.16789171,0.90689063,0.037011802,0.2265081,-0.10286871,-0.15253818,0.6127687,-0.9194232,-0.2110538,-0.49716273,0.23929937,0.5220962,0.2515563,-0.4990169,-0.7830974,-0.20225748,0.32918575,-0.28318354,0.11936451,0.14965627,-0.04150163,-0.08636928,0.3827299,-0.17531973,-0.33441836,0.07343245,-0.50566345,-0.034295667,0.20600368,-0.04265014,-0.31752646,0.0976957,0.5313492,-0.5664571,-0.12181939,0.8344507,0.61887276,0.010251349,-0.04506222,-0.2802657,0.21518914,0.46654862,-0.3681044,-0.2460476,0.44648468,0.48092934,-0.22606935,0.28854686,-1.0531381,-0.0084764175,-0.30681214,-0.27084723,0.11870159,-0.25637063,-0.07972253
181,0.31810585,-0.013653779,-0.002530153,-0.081539094,-0.028363705,-0.19987066,0.0011934512,-0.13474059,0.020683527,0.1563348,1.0531299,-0.019308627,0.40489343,0.101385884,-0.3189484,0.6517029,-0.68337315,-0.24055786,-0.4282466,0.35081318,0.72791183,0.5034032,-0.54729944,-0.66068536,-0.65170705,-0.05611856,0.31384957,0.58137465,0.21577828,-0.060116176,-0.20173931,0.22946697,-0.06683013,-0.042036835,0.19977024,-0.36068186,0.0943281,0.19457202,0.14462703,-0.24496372,0.20568705,0.24889834,-0.3533316,-0.060598757,0.79609096,0.5430496,-0.17994757,0.09196388,-0.44214365,0.25153494,0.10138103,-0.1950911,-0.37042955,0.52624154,0.5433966,0.07582701,-0.22071527,-0.86667514,-0.1223011,-0.02639351,-0.15477121,-0.091282494,-0.06387608,-0.19581826
182,0.22389829,0.09835327,0.3044475,-0.57191193,0.25314015,-0.06036312,-0.00055530254,0.07378614,-0.1780804,0.17013939,0.78948635,0.050476786,0.19019856,-0.08847494,-0.16718823,0.53801,-0.78615177,-0.25902024,-0.42109674,0.2048395,0.46581063,0.2421593,-0.41690058,-0.6926372,-0.2287909,0.21250422,-0.2033813,0.12835932,0.079497114,-0.0021158997,-0.106795125,0.3362141,-0.21959256,-0.29446962,0.10960189,-0.39922556,-0.032547053,0.25103992,-0.09818284,-0.27435547,0.1091205,0.44166484,-0.48657638,-0.069325864,0.6847248,0.57445973,-0.029418167,-0.021899695,-0.24319142,0.21607123,0.40032434,-0.24013789,-0.23497273,0.4488733,0.39147285,-0.15977189,0.21098177,-0.8660242,-0.040497523,-0.26136,-0.22857201,0.095337346,-0.2338173,-0.0717566
183,0.2851281,0.12680858,0.41062778,-0.4944451,0.17413837,-0.110776916,-0.016354637,0.104895025,-0.06628914,0.1115062,0.927903,-0.025521455,0.22373524,-0.24371514,-0.30979434,0.62345475,-0.9174045,-0.3787516,-0.54578817,0.23383072,0.6046266,0.3431149,-0.3503174,-0.712309,-0.30959344,0.22349952,-0.27837908,0.2094706,0.19168897,0.119360425,-0.2281985,0.35324448,-0.4896084,-0.30835474,0.2191586,-0.44109172,-0.046607047,0.5346151,-0.17361446,-0.21448821,0.12708315,0.41754633,-0.42076203,-0.084490135,0.7417889,0.7768202,-0.1124072,-0.060456865,-0.20030911,0.4435923,0.38308454,-0.14771128,-0.30847695,0.52745795,0.2491186,-0.04638739,0.08885999,-0.848035,-0.131097,-0.1716724,-0.14338213,0.09256237,-0.37435648,0.019268544
184,0.10670865,-0.014175958,0.66741556,0.36904868,-0.23092113,-0.27049047,0.06358326,-0.04546519,0.34629136,0.26221716,0.88379675,-0.013836066,0.14268547,-0.37471557,0.20778748,0.7511616,-0.24979447,-0.6712634,-0.32236597,0.36064056,0.43041486,0.60348725,-0.25000218,-0.37094897,-0.38207412,-0.20101397,0.23456647,-0.09917196,0.2360932,-0.3012522,-0.22308959,0.321715,-0.70992917,-0.182459,-0.14839771,0.0382316,-0.5017151,0.5029443,0.38157052,-0.3394018,0.86551785,0.35591713,-0.08626494,-0.10520656,0.7532328,-0.15837298,-0.40361217,0.44289878,-0.3492559,0.5012588,0.83499193,-0.1304067,0.38698792,0.17734888,0.14476486,-0.36413893,-0.1122562,-0.5456696,-0.14598216,0.15851991,-0.05560095,0.48927432,-0.15571073,-0.10395009
185,0.33107173,0.25341013,0.5409332,-0.46273932,0.33627942,-0.31767505,0.02486208,0.07703026,-0.20124507,0.22300717,0.89066994,-0.056521542,-0.04591436,-0.30780503,-0.42744544,0.66409874,-0.88234586,-0.40112767,-0.50163674,0.27920803,0.7102098,0.40350986,-0.50111145,-0.90067166,-0.36021692,0.1673744,-0.3360793,0.13656242,0.11487321,0.23905492,-0.38314092,0.38844866,-0.5821413,-0.455833,0.17743166,-0.44303876,-0.067286894,0.6897257,-0.3645327,-0.376754,0.08712022,0.72231853,-0.56391436,0.12938063,0.8597925,0.94378155,-0.25343162,0.024496954,-0.11254256,0.38678876,0.4682167,-0.090758204,-0.11598924,0.683883,0.29543918,0.023881093,0.22219294,-1.029627,-0.21761487,-0.19982329,-0.21940169,0.14712517,-0.26181215,0.015325869
186,0.37469298,0.27980885,0.5689444,-0.46863475,0.32671723,-0.34141278,0.0240592,0.11490269,-0.22646019,0.23122291,0.9367103,-0.04915721,-0.08031471,-0.3757873,-0.51694286,0.7190852,-0.95619667,-0.4436546,-0.56886005,0.32206833,0.8288414,0.42301124,-0.5233875,-0.9950362,-0.38340592,0.18658775,-0.40340665,0.11277546,0.13941512,0.30224407,-0.43180707,0.42375937,-0.64377797,-0.48545823,0.20788218,-0.48950395,-0.0864992,0.7903415,-0.45680442,-0.41755775,0.0646408,0.79633814,-0.5807201,0.14683315,0.9787054,1.0441619,-0.32842743,0.037806816,-0.11321846,0.42421862,0.5221485,-0.047060225,-0.048659883,0.75294834,0.2816066,0.044260956,0.2786138,-1.1186544,-0.25700516,-0.20714386,-0.22474006,0.14582498,-0.29229054,0.07672831
187,0.13870169,0.06103452,0.33766133,-0.33593735,0.07179159,-0.01874991,-0.038021833,-0.0154175665,-0.012693412,0.10738533,0.5982113,0.07838105,0.19755381,-0.09578051,-0.22532341,0.39843827,-0.57006145,-0.3475146,-0.27306312,0.23352914,0.36290616,0.24595127,-0.33436325,-0.575043,-0.21351413,0.057527546,-0.021475276,0.21951611,-0.0462565,0.034842886,-0.14241536,0.17545235,-0.16009513,-0.13634904,0.112150714,-0.21948247,-0.048934236,0.33461797,-0.11864014,-0.22726567,0.19259118,0.27097836,-0.36236894,-0.01793034,0.37436727,0.41963246,-0.064463265,0.05139468,-0.2529121,0.26128122,0.2786936,-0.102870874,-0.2593152,0.44899395,0.2252214,-0.057752527,0.021577448,-0.63429314,-0.073893905,-0.080920555,-0.2636095,0.10840767,-0.1885434,-0.040063556
188,0.07110783,0.058349323,0.28367555,-0.19963108,0.029315095,-0.022304611,-0.025766095,0.0014788465,0.01633113,0.11376915,0.65804714,0.045229115,0.1571051,-0.12261853,-0.08016366,0.37920478,-0.4483813,-0.31878373,-0.2900402,0.16369638,0.24572134,0.29153702,-0.35171548,-0.40406612,-0.22757387,-0.06312802,0.12786593,0.011740614,0.04885792,-0.01228956,-0.13071422,0.18199167,-0.30173686,-0.15674421,0.013717097,-0.10886698,-0.1279357,0.25554293,-0.052258085,-0.22164975,0.26031232,0.23953617,-0.37987453,0.0775914,0.38394502,0.28550735,-0.16200174,0.02963434,-0.17712276,0.25198215,0.3210913,-0.044509616,-0.058789395,0.31397238,0.09882709,-0.13566336,-0.052209046,-0.48498017,-0.07879114,0.008584534,-0.099637784,0.13335127,-0.2060252,-0.043114644
189,0.38973853,0.23340353,0.5423251,-0.46077877,0.3160551,-0.32089427,0.02869586,0.12490999,-0.21223354,0.25090203,0.92686546,-0.043655343,-0.080735825,-0.345698,-0.45437607,0.66348463,-0.9241356,-0.43611872,-0.5537741,0.35619065,0.75444597,0.45400244,-0.52590936,-0.9579331,-0.37036422,0.19590747,-0.36068606,0.12487316,0.1240853,0.26157054,-0.42118514,0.3956011,-0.6440568,-0.45303023,0.15058975,-0.41529953,-0.071788535,0.74112946,-0.42263347,-0.41772947,0.08869958,0.7587387,-0.5770846,0.15781467,0.9290134,1.0015038,-0.32592568,0.04138693,-0.14458586,0.3839928,0.500898,-0.06495271,-0.046489093,0.7147769,0.28767762,0.04789815,0.26383218,-1.0649552,-0.24000569,-0.20228818,-0.23770928,0.13369544,-0.26915365,0.044827055
190,0.2406907,0.05083046,0.28991312,-0.75373393,0.2637566,-0.071279615,-0.020894239,0.14109516,-0.23304202,0.15842353,0.9824398,0.057533335,0.24637446,-0.103857584,-0.12698834,0.63100964,-0.9562551,-0.24360095,-0.5161652,0.27079725,0.506883,0.25801092,-0.5070786,-0.7620827,-0.25513038,0.3295593,-0.24093343,0.12445999,0.14046723,-0.03520679,-0.0966699,0.3785326,-0.21559125,-0.33893147,0.09345328,-0.48423153,-0.028186103,0.21968,-0.04658232,-0.31635785,0.12437559,0.5070351,-0.55568045,-0.11399358,0.84163,0.6054128,-0.006901229,-0.030420728,-0.31185588,0.25712556,0.48979637,-0.35098293,-0.26928326,0.48478377,0.47133172,-0.2257594,0.27106535,-1.0546815,-0.0377564,-0.26651576,-0.24067749,0.13489287,-0.3000277,-0.076671764
191,0.21709546,0.16738912,0.2839911,-0.36109278,0.20709015,-0.09853002,0.0058750166,0.032727636,-0.11283496,0.15908606,0.65529984,0.025568502,0.1057439,-0.15072472,-0.26315692,0.45087978,-0.65478563,-0.30113846,-0.32654113,0.17119454,0.4442253,0.30153,-0.37023067,-0.5845724,-0.24961185,0.095426455,-0.13978246,0.12325883,0.062872395,0.098037034,-0.23176697,0.29526666,-0.31286627,-0.23575878,0.13132982,-0.29179272,-0.042351138,0.41093796,-0.17783274,-0.266536,0.08095225,0.39058566,-0.3816824,-0.011027068,0.5732848,0.6092193,-0.09253439,-0.008202665,-0.20845176,0.2639795,0.29082826,-0.09186225,-0.1786882,0.45599172,0.2350213,-0.011478788,0.1285402,-0.7090421,-0.09936172,-0.13668191,-0.13496871,0.06613305,-0.21741559,-0.019195927
192,0.17223282,0.14736263,0.30803022,-0.28832942,0.19213264,-0.12104279,0.02622994,0.028253362,-0.06558967,0.133667,0.54154277,0.006794927,0.06142765,-0.15657087,-0.22902285,0.40365764,-0.5373523,-0.28980446,-0.29392284,0.15111549,0.40567526,0.23380773,-0.31315646,-0.50680774,-0.22061203,0.080892,-0.12232462,0.095117465,0.041620567,0.083254784,-0.21511737,0.22722407,-0.3002085,-0.20587842,0.08793924,-0.24719653,-0.04939313,0.38678053,-0.19103794,-0.20132351,0.08908849,0.37486446,-0.3568732,0.016651662,0.5058042,0.5401302,-0.1092268,-0.0079636825,-0.11322333,0.23500381,0.2565491,-0.06515843,-0.10197621,0.3928487,0.19454734,-0.0031001298,0.109678954,-0.6095872,-0.10336474,-0.11138103,-0.12866823,0.07863528,-0.13583486,-0.020729413
193,0.23040596,0.16985217,0.3520671,-0.34443736,0.21470846,-0.14735731,0.031619042,0.075285256,-0.09497701,0.18359977,0.65414304,-0.025837747,0.039289873,-0.21054417,-0.29224107,0.44534796,-0.63506097,-0.32223982,-0.3804967,0.20629044,0.48334658,0.28309783,-0.35806173,-0.6458753,-0.27703425,0.08789096,-0.16944298,0.11454267,0.08197396,0.15113716,-0.26809222,0.28042406,-0.38336843,-0.27786267,0.15174682,-0.31235182,-0.054281686,0.4798917,-0.23621775,-0.2600382,0.07834099,0.46752053,-0.44951522,0.0638927,0.6140101,0.66211224,-0.18240151,0.038656708,-0.13531817,0.29639864,0.3376134,-0.06679522,-0.11602011,0.49065328,0.24081777,0.009590954,0.15878513,-0.71676415,-0.119955815,-0.15097737,-0.15707342,0.10759968,-0.20034689,0.018241264
194,0.3292976,0.23573177,0.5014333,-0.42251527,0.27796304,-0.2672693,0.0014735078,0.069085315,-0.19877277,0.2195193,0.8134923,-0.05068094,-0.020387456,-0.29924256,-0.42220566,0.5886575,-0.8369618,-0.40548632,-0.47619885,0.30663952,0.6889569,0.3704542,-0.49091977,-0.83248883,-0.3518102,0.14724699,-0.30631265,0.09102002,0.08932666,0.24155553,-0.3815603,0.34827644,-0.5814278,-0.3989461,0.15436405,-0.367424,-0.08068443,0.6765803,-0.366337,-0.35376504,0.09696095,0.6727803,-0.5294194,0.15493175,0.8224162,0.88196766,-0.2753453,0.03487959,-0.11010904,0.3628183,0.44916958,-0.06919639,-0.036710832,0.65327793,0.2605243,0.04204601,0.19085774,-0.9743965,-0.19442351,-0.19129708,-0.20245071,0.14643501,-0.24316004,0.033629462
195,0.27177393,0.2164527,0.43300456,-0.38441333,0.25788343,-0.17854628,0.021551464,0.08367725,-0.14692786,0.20262334,0.7383546,-0.024820438,0.00404988,-0.25961727,-0.3855038,0.53648716,-0.7493189,-0.36919516,-0.4258854,0.27698088,0.5756157,0.32782102,-0.4030221,-0.73204505,-0.28559753,0.07544901,-0.2053763,0.10658928,0.07398773,0.18502983,-0.3135246,0.3032467,-0.44424477,-0.32899788,0.1843212,-0.34132382,-0.06537425,0.5537964,-0.25873438,-0.28000283,0.0839893,0.54771525,-0.49006534,0.055831574,0.69422746,0.74733806,-0.21060324,0.014854062,-0.12508671,0.3069263,0.36946014,-0.08267008,-0.10642445,0.5686867,0.256498,-0.033354655,0.15780552,-0.843728,-0.13474473,-0.18323477,-0.19921939,0.0843496,-0.2202019,-0.0044548353
196,0.29696524,0.2406003,0.45244333,-0.5743597,0.3489366,-0.19715421,0.038810175,0.12617792,-0.25743496,0.33545437,0.9280573,-0.07537718,-0.025111558,-0.26207632,-0.41091564,0.63979363,-0.91834366,-0.36115324,-0.5078832,0.2837152,0.719187,0.31510115,-0.4649989,-0.8583957,-0.23780446,0.1814489,-0.35171735,0.1230852,0.17492044,0.18267003,-0.3272928,0.29435042,-0.4940171,-0.42907062,0.19557822,-0.44734147,0.018371068,0.57741004,-0.31992728,-0.2899984,0.09770785,0.6873475,-0.5348514,0.011254019,0.8967515,0.87911516,-0.15041783,0.06655402,-0.11375439,0.318197,0.41649505,-0.18444252,-0.08376014,0.58906007,0.36753502,-0.1189369,0.2793144,-1.0583857,-0.09037304,-0.34521693,-0.24901426,0.09121034,-0.25932494,0.019355329
197,0.7212743,0.024477696,0.52591145,-0.26965058,0.31070888,0.46296394,-0.23771967,0.11228298,-0.14147706,0.48291713,0.7894062,0.17293406,0.35358942,-0.43942732,-0.45170733,0.5571035,-0.9943798,-0.657897,-0.41755155,0.9014376,0.23894124,0.7121624,-0.35459042,-1.172938,-0.36819673,-0.066976815,0.49922478,0.12042771,-0.27310377,0.07036507,0.019453859,0.4691494,-0.20657118,-0.27728125,0.6618158,-0.36918947,-0.5259869,0.20683536,0.14445965,-0.2471543,0.12184822,0.22172238,-0.78601956,-0.22618806,0.31284475,0.397229,-0.068290986,-0.22723936,-0.7944892,0.40479338,0.7596079,0.09206516,-0.6105685,0.44636932,0.34601733,-0.35697627,-0.008989896,-0.804964,-0.08386392,-0.16461842,-0.46651068,-0.12021086,-0.68296754,-0.28348383
198,0.33695757,0.09990456,0.30453455,-0.2699316,0.16497388,0.18287405,-0.08734328,0.04832756,-0.050772782,0.21583611,0.6040126,0.110173434,0.2259777,-0.19574311,-0.24561799,0.42243603,-0.6364228,-0.4085046,-0.29301116,0.39177406,0.2727366,0.37257135,-0.26742432,-0.65384316,-0.274884,-8.740467e-05,0.18104914,0.12029961,-0.06994269,0.048780125,-0.100750186,0.26772025,-0.21382694,-0.17596878,0.29353365,-0.290758,-0.23313956,0.27965426,-0.03579352,-0.21319956,0.14102003,0.24547508,-0.50645864,-0.1347868,0.36651173,0.43369082,-0.06545833,-0.1047564,-0.38991535,0.2615789,0.39669132,-0.005487962,-0.34121534,0.35045674,0.22910313,-0.16311683,-0.0022611816,-0.6094604,-0.008455045,-0.15386836,-0.2143206,0.021808602,-0.3432634,-0.11817921
199,0.26441854,0.18892464,0.31190598,-0.31030008,0.2053668,-0.116419464,-0.026847087,0.14419617,-0.08606096,0.16380809,0.6674394,0.024366912,0.037635062,-0.18820305,-0.26496276,0.4162537,-0.7478758,-0.36232165,-0.425223,0.31496656,0.53755176,0.36296785,-0.35281548,-0.6623359,-0.32428843,0.10720698,-0.14360867,0.2178541,0.055294916,0.17387521,-0.2412839,0.26195276,-0.4181325,-0.16452807,0.055842027,-0.27819726,-0.12012221,0.517833,-0.1739052,-0.33433366,0.09579724,0.39813718,-0.46072072,-0.016602937,0.6131128,0.7522538,-0.23128441,-0.0041629104,-0.24204426,0.281315,0.34137112,-0.06920986,-0.1622019,0.490125,0.17708065,-0.026100237,0.19132976,-0.7519547,-0.08480197,-0.09844369,-0.15499246,0.11349938,-0.25068772,-0.002057446
200,0.31087485,-0.03712159,-0.004505064,-0.058632422,-0.0427352,-0.28029206,0.0038758377,-0.1726354,0.022549104,0.14258324,1.0801891,-0.07374983,0.38789436,0.118884645,-0.31611884,0.6617765,-0.698406,-0.2196342,-0.43722615,0.3170068,0.76841295,0.48806202,-0.5423621,-0.65538293,-0.67802155,-0.0319442,0.25654304,0.6130622,0.24111846,-0.09680859,-0.23843668,0.22209945,-0.040134702,-0.006959023,0.16248079,-0.32246557,0.14780433,0.15705086,0.15490419,-0.22616258,0.22766927,0.25210115,-0.35361505,-0.060533654,0.81598115,0.54992986,-0.19669807,0.105717614,-0.40463114,0.24337365,0.098679826,-0.20943138,-0.3480001,0.5480473,0.55160755,0.11179361,-0.21479373,-0.8917741,-0.13349272,0.0072549297,-0.14307939,-0.07879088,-0.05363732,-0.22247
201,0.3742363,0.22119252,0.3554051,-0.34730747,0.19289629,0.12654349,-0.094417885,-0.027249275,-0.00090349047,0.13311526,0.7686413,0.08615499,0.3222432,-0.08609441,-0.2729648,0.55963355,-0.870451,-0.35536838,-0.34307104,0.42856604,0.39761955,0.4511618,-0.4388087,-0.61001354,-0.44624227,0.09158802,0.10129291,0.378341,0.01473269,0.014000887,-0.11358046,0.23864144,-0.30248737,-0.08525014,0.34877038,-0.21379684,-0.22158957,0.3135465,-0.09704903,-0.28407258,0.16369303,0.35035518,-0.5871268,-0.20091619,0.4615382,0.6400714,-0.05711269,-0.12482011,-0.35350206,0.3501914,0.3210481,-0.073888674,-0.37377036,0.6715972,0.3403988,-0.046685643,0.056434337,-0.81997514,-0.13759369,-0.23408079,-0.22063531,-0.054603875,-0.2835624,-0.19796596
202,0.31953296,0.10812362,0.35032594,-0.27846906,0.18243779,0.1814546,-0.13993677,0.054067153,-0.055200092,0.24238667,0.68649054,0.11475708,0.2543566,-0.1875528,-0.2398287,0.44666252,-0.6955165,-0.44190273,-0.34413394,0.40230262,0.27248287,0.37838972,-0.34070235,-0.71384245,-0.25477952,-0.034495838,0.23969659,0.12439147,-0.092416145,0.09348075,-0.10606708,0.31098962,-0.22089931,-0.18887861,0.28266537,-0.30801275,-0.22043352,0.2654176,-0.032043293,-0.26079568,0.12732926,0.2602585,-0.54899126,-0.06996614,0.38471952,0.4491473,-0.09246199,-0.036449693,-0.41009814,0.30732322,0.43268204,-0.030545648,-0.35212743,0.4016964,0.21526381,-0.15705958,-0.022659065,-0.6598662,-0.06541599,-0.10960248,-0.22423105,0.024071217,-0.36829287,-0.12723163
203,0.21619318,0.17618838,0.34300864,-0.34684646,0.22234938,-0.14904371,0.0013058239,0.044512417,-0.12856874,0.19111116,0.64197713,-0.014548272,0.024229122,-0.2005083,-0.27597156,0.42829955,-0.6213191,-0.31082872,-0.3626653,0.22609137,0.4778762,0.29178056,-0.32701612,-0.6311888,-0.2462127,0.07154455,-0.16867588,0.083369195,0.05205823,0.12643538,-0.24607071,0.25876173,-0.38020608,-0.25740996,0.13320972,-0.29359558,-0.03926685,0.4785038,-0.2324963,-0.25875032,0.072329305,0.45463097,-0.39920816,0.06479666,0.5785921,0.64022493,-0.14538233,0.028966801,-0.12482568,0.27409202,0.32556427,-0.059184927,-0.10349615,0.45842096,0.22031608,-0.014456844,0.13744615,-0.70329267,-0.11992541,-0.16387606,-0.14825037,0.07856571,-0.18999463,0.0018506179
204,0.27196807,0.18074608,0.3917503,-0.3598455,0.22672485,-0.16447899,0.015131404,0.055234965,-0.113960445,0.18047796,0.66567767,-0.02934117,0.037504263,-0.22540525,-0.3292337,0.4942122,-0.6637564,-0.33391494,-0.3613007,0.23924708,0.5312373,0.3312616,-0.37714538,-0.680335,-0.2844841,0.08188528,-0.19184153,0.08881143,0.036988046,0.15186566,-0.2516066,0.2764924,-0.44786808,-0.3140467,0.17747657,-0.29346785,-0.064685516,0.49895316,-0.26260006,-0.2747496,0.062615246,0.49053526,-0.41771594,0.0617951,0.6292384,0.69785756,-0.17557622,-0.0115736,-0.15182492,0.28211284,0.33209026,-0.05612369,-0.12744711,0.5303076,0.21193552,-0.010197533,0.12965626,-0.7760784,-0.15043478,-0.1756625,-0.18189535,0.10493417,-0.20210393,0.011549275
205,0.29750118,0.2296828,0.44200924,-0.39409462,0.28700873,-0.24152713,0.002569654,0.06870992,-0.18167493,0.21647231,0.82113254,-0.0439215,-0.0054172296,-0.2555094,-0.38644338,0.6060708,-0.8170515,-0.3709895,-0.454035,0.27073675,0.65720826,0.3764831,-0.46733397,-0.80589336,-0.35978487,0.13554132,-0.24327104,0.13114169,0.10619523,0.22163114,-0.33518514,0.31330833,-0.52810055,-0.3616555,0.17952882,-0.38882878,-0.06512703,0.6409747,-0.3470082,-0.33173758,0.090636306,0.61903894,-0.49181902,0.09917319,0.782236,0.82269853,-0.2330603,0.010569283,-0.11580317,0.33010855,0.38445526,-0.046635505,-0.08769071,0.629368,0.2707294,0.024651334,0.18189535,-0.9079121,-0.19771491,-0.19482258,-0.1794611,0.10657484,-0.22052175,0.0070871566
206,0.26737845,0.22426824,0.42669752,-0.40933648,0.26843053,-0.17583662,0.023527911,0.07315435,-0.15354457,0.20887524,0.7291839,-0.020107156,-0.01713041,-0.26321658,-0.35911408,0.5374269,-0.7483947,-0.3576851,-0.4362851,0.24147461,0.56538635,0.33914474,-0.4106581,-0.7205267,-0.29108027,0.119840495,-0.22731037,0.11993269,0.100267775,0.20612587,-0.29559743,0.27996933,-0.46649358,-0.3433337,0.14316972,-0.37803146,-0.028232118,0.579133,-0.3237142,-0.31625673,0.05546853,0.5794983,-0.47816053,0.08112864,0.7009399,0.76772016,-0.19440925,0.01831819,-0.123962484,0.31128877,0.39319855,-0.08568862,-0.08603417,0.5520125,0.2535829,-0.00656942,0.17700617,-0.8697981,-0.13909249,-0.19869515,-0.19069156,0.09462565,-0.2270248,0.008227133
207,0.17170775,0.43609473,0.5149102,-0.29829904,0.16248731,-0.14898512,0.18044087,-0.029955637,-0.05348761,-0.18106954,0.84116614,0.30993047,0.43597457,-0.07344524,-0.40234667,0.5322086,-0.6710753,-0.37985116,-0.3926693,0.4389233,0.56378144,0.5389582,-0.20262802,-0.8699692,-0.5737954,-0.10475917,0.12221678,0.4044683,0.06492488,0.09705864,-0.18865423,0.2938777,-0.23585121,-0.32094935,0.31950116,-0.13003612,0.060756575,0.53318554,0.038994584,-0.29917976,0.44501764,0.1753846,-0.45875123,-0.22327152,0.285589,0.60510814,-0.08469672,-0.1821617,-0.3450724,0.3035622,0.4538042,0.05654449,-0.66962314,0.66517264,0.22859055,-0.1673822,-0.16176537,-0.77352995,-0.11123322,-0.101420164,-0.52276677,0.15151082,0.12485345,-0.3152492
208,0.570658,0.052978016,0.46774206,-0.27762824,0.2701413,0.34571397,-0.18983121,0.09998017,-0.1491323,0.41354594,0.7155338,0.15509747,0.31801614,-0.35711268,-0.3732935,0.49666336,-0.88047206,-0.54312533,-0.40273365,0.68391293,0.2478493,0.58117384,-0.31856903,-0.9673602,-0.29564843,-0.049512967,0.37961897,0.083137184,-0.21797638,0.09140983,-0.04131387,0.41691437,-0.16979659,-0.25662583,0.56231385,-0.35646906,-0.41467264,0.24296983,0.096916065,-0.247464,0.09095035,0.20741537,-0.6573452,-0.18382713,0.34517455,0.42246613,-0.06842401,-0.13431688,-0.63433594,0.36954987,0.6177526,0.038019706,-0.52962685,0.3762119,0.2992532,-0.30714655,0.0062413462,-0.74415904,-0.0394955,-0.17629164,-0.36267978,-0.085412964,-0.58871925,-0.1924736
209,0.24854903,0.45889914,0.5567457,-0.291008,0.16147321,-0.07346074,0.18295765,-0.039239675,-0.023808567,-0.16833903,0.9333691,0.35739353,0.48791093,-0.10216565,-0.4940667,0.6012683,-0.8076211,-0.44274557,-0.47465083,0.5768127,0.6120165,0.6570523,-0.21166785,-0.98186404,-0.63129216,-0.13282967,0.22483863,0.45086586,0.027203426,0.12336507,-0.21980251,0.3409133,-0.24430779,-0.33800143,0.41880393,-0.14073773,0.023953844,0.5695167,0.04845241,-0.30503106,0.49959728,0.17560449,-0.54137295,-0.28500235,0.29327664,0.6658552,-0.1153885,-0.18612106,-0.47100216,0.35731804,0.5616362,0.08331695,-0.7875527,0.7658592,0.28037694,-0.20053422,-0.17807467,-0.83239967,-0.11628751,-0.14653602,-0.5763705,0.111604184,0.108031385,-0.35436538
210,0.19560832,0.14710137,0.28918242,-0.29429504,0.15528871,-0.07405995,-0.02319407,0.056271575,-0.1051302,0.15713018,0.5759399,0.03427271,0.085507736,-0.14616033,-0.25170237,0.37653735,-0.5664204,-0.28919435,-0.27915657,0.19311118,0.38844103,0.2620911,-0.3208083,-0.5464247,-0.2248957,0.0440926,-0.08359339,0.09885049,0.06611127,0.11460012,-0.18522353,0.21648933,-0.3036049,-0.19765174,0.1261893,-0.2541927,-0.07737152,0.37413853,-0.1423634,-0.21847333,0.08289767,0.35280198,-0.35562816,0.027401136,0.4908652,0.54686874,-0.11397078,-0.02019395,-0.16212742,0.21231203,0.2677502,-0.04038809,-0.14355475,0.41636115,0.18977883,-0.025276568,0.0676461,-0.6061519,-0.098329894,-0.11032946,-0.15327461,0.04649981,-0.16817936,-0.015937282
211,0.2713771,0.20642881,0.36618143,-0.36234763,0.19402856,-0.05520497,1.1458887e-05,0.07194462,-0.07667152,0.16539173,0.7113549,0.06970968,0.111017324,-0.18096903,-0.2950199,0.49557257,-0.71160936,-0.3901751,-0.3907006,0.27500483,0.4773619,0.33415973,-0.356257,-0.70395046,-0.32083935,0.052145332,-0.08083187,0.18127543,0.04402389,0.1797448,-0.23277096,0.30699518,-0.37266475,-0.24675125,0.1642497,-0.31794825,-0.08490256,0.49906754,-0.2044931,-0.28959933,0.099757075,0.44039077,-0.46577212,0.016028082,0.6010569,0.6869874,-0.12825218,0.018406479,-0.21735033,0.31329358,0.34378657,-0.06706139,-0.21274154,0.51076484,0.21814573,-0.03240428,0.10992562,-0.7564822,-0.10273691,-0.18395522,-0.18542258,0.08321634,-0.23514463,-0.024041658
212,0.42093948,0.17327635,0.4208693,-0.3554739,0.21526961,0.16889381,-0.11390202,0.030066561,-0.065785326,0.25062802,0.7644154,0.15399131,0.28917363,-0.23696645,-0.34187907,0.5435535,-0.844535,-0.4889242,-0.38283923,0.5327076,0.36384732,0.5290348,-0.3649257,-0.8899962,-0.36880448,0.014197176,0.2637012,0.2135973,-0.08316641,0.08688654,-0.1385771,0.3467318,-0.3001343,-0.21065582,0.3828833,-0.35753238,-0.22421837,0.3709357,-0.02786039,-0.2996162,0.1791632,0.32164744,-0.5932375,-0.15720151,0.48899102,0.5997553,-0.077952914,-0.13476583,-0.5415867,0.34019122,0.48715806,-0.032118615,-0.47130018,0.5350318,0.33272764,-0.16514742,-0.009835772,-0.77216494,-0.056919318,-0.1693688,-0.2965441,0.031152073,-0.40705976,-0.2235389
